"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"개포2동143",1,,서울특별시 강남구 개포동187,37.4889083810,127.0692310259,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동144",1,,서울특별시 강남구 개포동186-19,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동145",1,,서울특별시 강남구 개포동187,37.4889083810,127.0692310259,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동146",1,,서울특별시 강남구 개포동186-19,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동147",1,,서울특별시 강남구 개포동186-19,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동148",1,,서울특별시 강남구 개포동186-19,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동149",1,,서울특별시 강남구 개포동186-19,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동150",1,,서울특별시 강남구 개포동186-4,37.4886594787,127.0677528255,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동151",1,,서울특별시 강남구 개포동186-12,37.4887548651,127.0673329598,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동152",1,,서울특별시 강남구 개포동186-19,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동153",1,,서울특별시 강남구 개포동186-19,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동154",1,,서울특별시 강남구 개포동186-19,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동155",1,,서울특별시 강남구 개포동186-13,37.4890546234,127.0671869123,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동156",1,,서울특별시 강남구 개포동186-13,37.4890546234,127.0671869123,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동157",1,,서울특별시 강남구 개포동186-11,37.4888596471,127.0676574598,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동158",1,,서울특별시 강남구 개포동186-14,37.4891418305,127.0675212349,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동159",1,,서울특별시 강남구 개포동186-19,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동160",1,,서울특별시 강남구 개포동186-10,37.4889197154,127.0680216087,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동161",1,,서울특별시 강남구 개포동186-16,37.4892876809,127.0683443147,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동162",1,,서울특별시 강남구 개포동186-8,37.4890468728,127.0684459742,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동163",1,,서울특별시 강남구 개포동186-17,37.4893072141,127.0688420820,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동164",1,,서울특별시 강남구 개포동186-19,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동165",1,,서울특별시 강남구 개포동186-9,37.4889765251,127.0682539121,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동166",1,,서울특별시 강남구 개포동186-10,37.4889197154,127.0680216087,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동167",1,,서울특별시 강남구 개포동186-19,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동168",1,,서울특별시 강남구 개포동186-19,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포2동169",1,,서울특별시 강남구 개포동186-17,37.4893072141,127.0688420820,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동001",1,,서울특별시 강남구 개포동1211-4,37.4788202196,127.0516587728,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동002",1,,서울특별시 강남구 개포동1271,37.4771158607,127.0518860840,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동003",1,,서울특별시 강남구 개포동1271,37.4771158607,127.0518860840,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동004",1,,서울특별시 강남구 개포동1271,37.4771158607,127.0518860840,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동005",1,,서울특별시 강남구 개포동1271,37.4771158607,127.0518860840,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동006",1,,서울특별시 강남구 개포동1271,37.4771158607,127.0518860840,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동007",1,,서울특별시 강남구 개포동1271,37.4771158607,127.0518860840,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동008",1,,서울특별시 강남구 개포동1210-7,37.4782261819,127.0516639037,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동009",1,,서울특별시 강남구 개포동1210-6,37.4783298235,127.0513988565,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동010",1,,서울특별시 강남구 개포동1211-10,37.4784744736,127.0517243341,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동010",1,,서울특별시 강남구 개포동1211-10,37.4784744736,127.0517243341,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동011",1,,서울특별시 강남구 개포동1210-6,37.4783298235,127.0513988565,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동012",1,,서울특별시 강남구 개포동1210-4,37.4785625940,127.0513072134,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동013",1,,서울특별시 강남구 개포동1210-2,37.4787454908,127.0511180801,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동014",1,,서울특별시 강남구 개포동1211-2,37.4790765880,127.0511726865,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동015",1,,서울특별시 강남구 개포동1271-12,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동016",1,,서울특별시 강남구 개포동1271-12,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동017",1,,서울특별시 강남구 개포동1209-1,37.4786614443,127.0506586704,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동018",1,,서울특별시 강남구 개포동1210-6,37.4783298235,127.0513988565,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동019",1,,서울특별시 강남구 개포동1210-9,37.4781219040,127.0515288423,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동020",1,,서울특별시 강남구 개포동1271,37.4771158607,127.0518860840,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동021",1,,서울특별시 강남구 개포동1271,37.4771158607,127.0518860840,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동022",1,,서울특별시 강남구 개포동1209-11,37.4779609528,127.0511853795,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동023",1,,서울특별시 강남구 개포동1209-12,37.4780810224,127.0510579336,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동024",1,,서울특별시 강남구 개포동1209-14,37.4784094932,127.0507258824,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동025",1,,서울특별시 강남구 개포동1208-12,37.4781761595,127.0504506577,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동026",1,,서울특별시 강남구 개포동1209-17,37.4785801237,127.0505638735,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동027",1,,서울특별시 강남구 개포동1271-14,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동028",1,,서울특별시 강남구 개포동1213,37.4786814942,127.0501246004,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동029",1,,서울특별시 강남구 개포동1271-12,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동030",1,,서울특별시 강남구 개포동1213-8,37.4786809611,127.0498940759,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동031",1,,서울특별시 강남구 개포동1213-6,37.4784879700,127.0500950763,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동031",1,,서울특별시 강남구 개포동1213-6,37.4784879700,127.0500950763,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동032",1,,서울특별시 강남구 개포동1213-5,37.4784090902,127.0501928180,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동033",1,,서울특별시 강남구 개포동1213-4,37.4782929946,127.0503000314,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동034",1,,서울특별시 강남구 개포동1208-11,37.4780785427,127.0505384370,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동035",1,,서울특별시 강남구 개포동1208-8,37.4778110051,127.0508135486,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동036",1,,서울특별시 강남구 개포동1208-8,37.4778110051,127.0508135486,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동037",1,,서울특별시 강남구 개포동1271,37.4771158607,127.0518860840,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동038",1,,서울특별시 강남구 개포동1271,37.4771158607,127.0518860840,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동039",1,,서울특별시 강남구 개포동1203-4,37.4769586133,127.0502677077,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동040",1,,서울특별시 강남구 개포동1204-5,37.4773029557,127.0503227703,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동041",1,,서울특별시 강남구 개포동1207-7,37.4775383944,127.0505223585,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동042",1,,서울특별시 강남구 개포동1204-4,37.4774638111,127.0502636370,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동043",1,,서울특별시 강남구 개포동1207-9,37.4777212938,127.0503242944,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동044",1,,서울특별시 강남구 개포동1271-8,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동045",1,,서울특별시 강남구 개포동1207-11,37.4779363714,127.0500966301,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동046",1,,서울특별시 강남구 개포동1207-11,37.4779363714,127.0500966301,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동047",1,,서울특별시 강남구 개포동1206,37.4780223350,127.0496523755,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동048",1,,서울특별시 강남구 개포동1214-5,37.4780786102,127.0499558565,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동049",1,,서울특별시 강남구 개포동1271-10,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동050",1,,서울특별시 강남구 개포동1214-8,37.4784600956,127.0497470678,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동051",1,,서울특별시 강남구 개포동1271-8,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동052",1,,서울특별시 강남구 개포동1212,37.4788526798,127.0492825477,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동053",1,,서울특별시 강남구 개포동1217-6,37.4788229865,127.0489696976,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동054",1,,서울특별시 강남구 개포동1271-11,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동055",1,,서울특별시 강남구 개포동1216,37.4785042693,127.0486064629,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동055",1,,서울특별시 강남구 개포동1216,37.4785042693,127.0486064629,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동055",1,,서울특별시 강남구 개포동1216,37.4785042693,127.0486064629,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동056",1,,서울특별시 강남구 개포동1215-7,37.4785564122,127.0488867657,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동057",1,,서울특별시 강남구 개포동1215-5,37.4782785119,127.0491738622,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동058",1,,서울특별시 강남구 개포동1271-10,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동059",1,,서울특별시 강남구 개포동1206-8,37.4779212044,127.0495267030,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동060",1,,서울특별시 강남구 개포동1206-5,37.4775335964,127.0499397790,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동061",1,,서울특별시 강남구 개포동1204,37.4771403864,127.0497486802,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동062",1,,서울특별시 강남구 개포동1204,37.4771403864,127.0497486802,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동063",1,,서울특별시 강남구 개포동1204,37.4771403864,127.0497486802,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동064",1,,서울특별시 강남구 개포동1203-2,37.4768347175,127.0500720401,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동065",1,,서울특별시 강남구 개포동1203,37.4766078138,127.0497150892,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동066",1,,서울특별시 강남구 개포동1205-5,37.4773138841,127.0496218340,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동067",1,,서울특별시 강남구 개포동1205-6,37.4774220572,127.0494979966,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동068",1,,서울특별시 강남구 개포동1205-8,37.4776714637,127.0492652659,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동069",1,,서울특별시 강남구 개포동1205-9,37.4777775694,127.0491286507,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동070",1,,서울특별시 강남구 개포동1216-5,37.4779317091,127.0489670810,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동071",1,,서울특별시 강남구 개포동1216-7,37.4781780538,127.0487281268,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동072",1,,서울특별시 강남구 개포동1216-9,37.4784274599,127.0484926777,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동073",1,,서울특별시 강남구 개포동1217-1,37.4787095308,127.0479162667,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동074",1,,서울특별시 강남구 개포동1218-30,37.4784327642,127.0478583178,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동075",1,,서울특별시 강남구 개포동1271,37.4771158607,127.0518860840,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동076",1,,서울특별시 강남구 개포동1271,37.4771158607,127.0518860840,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동077",1,,서울특별시 강남구 개포동1271,37.4771158607,127.0518860840,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동078",1,,서울특별시 강남구 개포동1202-5,37.4768629857,127.0505503936,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동079",1,,서울특별시 강남구 개포동1271-7,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동080",1,,서울특별시 강남구 개포동1202-4,37.4767412493,127.0503627541,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동081",1,,서울특별시 강남구 개포동1271-7,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동082",1,,서울특별시 강남구 개포동1202-1,37.4765456782,127.0500612202,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"개포4동083",1,,서울특별시 강남구 개포동1203,37.4766078138,127.0497150892,,,02-3423-6585,서울특별시 강남구청,2020-12-18
